Genome_name	GC%
GCA_000153665.1_ASM15366v1_genomic.fna	32.902346523006756
GCA_000414505.1_ASM41450v1_genomic.fna	42.041811851167445
GCA_000162495.1_ASM16249v1_genomic.fna	41.228507158184854
GCA_001578565.1_ASM157856v1_genomic.fna	43.04427728479217
GCA_000144225.1_ASM14422v1_genomic.fna	60.13969865719086
GCA_000163835.1_Paras_denticolens_F0305_genomic.fna	58.30932202717645
GCA_000286475.1_SspBS35bv1.0_genomic.fna	41.23301956133621
3300029493_17.fna	42.60359031223967
3300008130_26.fna	31.569812711887764
3300029746_17.fna	44.10146098416309
3300028960_6.fna	59.631350654210294
3300029785_21.fna	60.113112551764935
3300014293_12.fna	40.32025248400326
3300007124_20.fna	29.109300508309342
3300029610_16.fna	53.76899608510246
3300029108_4.fna	42.838639287266325
3300029360_32.fna	49.54355565513979
3300008079_8.fna	46.73776714069419
3300008682_11.fna	38.713691354947564
3300014555_3.fna	55.542988036905264
3300029718_44.fna	59.63459149441517
3300003109_1.fna	51.701952337545556
3300006564_40.fna	27.188350966408905
3300029402_15.fna	59.57666993493095
3300029606_7.fna	58.39218698496125
3300006321_2.fna	36.427382263906495
3300014573_11.fna	45.84724594135642
3300029713_28.fna	52.740610622325335
3300013245_2.fna	60.166759886978404
3300014525_8.fna	55.284386296450215
3300029681_14.fna	60.04123987475639
3300007980_5.fna	56.46689603025629
3300014761_6.fna	58.71234227708897
3300012433_1.fna	60.163252430055806
3300029373_14.fna	41.89106429021358
3300029554_14.fna	51.0795730279456
3300029875_18.fna	53.19539053588751
3300029794_24.fna	53.162439458923046
3300029383_8.fna	55.818227855502315
3300029098_12.fna	40.848227379814745
3300029441_24.fna	50.14872226637871
3300028952_4.fna	39.87287940838793
3300029482_12.fna	41.884708881546075
3300029606_18.fna	49.4713625495429
3300008650_22.fna	27.201900160003323
3300008077_22.fna	42.19623654576194
3300029485_19.fna	64.80816040931072
3300029634_5.fna	55.80877967482184
3300029579_34.fna	61.808693315566586
3300029234_10.fna	47.46956372866582
3300029413_10.fna	43.713132773135676
3300008754_17.fna	39.159431046058735
3300008058_21.fna	50.5659931946283
3300029122_26.fna	49.87452960486492
3300012214_1.fna	60.06330587417325
3300029690_11.fna	42.87848590685908
3300008333_20.fna	58.67878947536019
3300029820_27.fna	33.847210373171464
3300008617_5.fna	32.70824471220127
3300029545_11.fna	49.15126739711776
3300029522_7.fna	55.27104168220831
3300029337_5.fna	45.106331134511166
3300008639_38.fna	37.821957965850075
3300007079_8.fna	39.42237791328667
3300008619_11.fna	41.620057218547444
3300029609_32.fna	50.283243369546014
3300029763_16.fna	43.374218769413034
3300029342_38.fna	57.83539471219438
3300029379_16.fna	54.67466054806406
3300007996_17.fna	29.92789162280688
3300014922_5.fna	45.98589556878319
3300007798_20.fna	58.43364944872188
3300029885_21.fna	47.640832988337266
3300029408_17.fna	60.7536225608484
3300008080_10.fna	57.794588943782486
3300029523_21.fna	42.12213949338578
3300011985_23.fna	42.85447184394553
3300029731_22.fna	60.117226693952595
3300014788_9.fna	64.04670471570694
3300029456_6.fna	35.94214754316415
3300029427_14.fna	48.00703246585382
3300029788_28.fna	53.47903397730034
3300008636_12.fna	57.72715267732313
3300014556_10.fna	53.50258668844248
3300008520_24.fna	57.99960626297076
3300014531_7.fna	51.09705599889751
3300007919_1.fna	39.481305230178016
3300008260_4.fna	42.51270238793318
3300009381_33.fna	59.29221528774323
3300029571_15.fna	49.03202625711199
3300029356_15.fna	59.63004213132582
3300014755_16.fna	43.324059101429974
3300029368_13.fna	59.68795528595269
3300029243_25.fna	62.052728202967465
3300008268_28.fna	33.850305647130696
3300006464_33.fna	60.56733033199934
3300029623_19.fna	47.28363912636935
3300029772_13.fna	37.25920956151666
3300029669_7.fna	44.31546714499905
3300029548_18.fna	41.9344354410397
3300014024_17.fna	55.769101207072055
3300011978_13.fna	47.59659491317239
3300029877_6.fna	43.344285278722865
3300029315_24.fna	39.667855349523876
3300008091_15.fna	42.82376223873342
3300006458_16.fna	55.76125226213284
3300029128_24.fna	60.32154188830423
3300029464_4.fna	42.81753934774995
3300006477_15.fna	55.9458873852217
3300006250_15.fna	39.85596237132613
3300029878_11.fna	37.34526049113743
3300029436_11.fna	43.935496652854
3300008515_8.fna	40.27890358211609
3300029211_11.fna	56.25760685476637
3300029035_8.fna	57.26130033287685
3300029720_27.fna	51.58596135841195
3300029092_10.fna	42.04518482543554
3300014037_31.fna	39.02917309405722
3300029536_8.fna	58.03240211809916
3300007501_7.fna	27.037102312100856
3300029045_3.fna	45.12937963637113
3300029394_31.fna	31.161285702121276
3300013200_1.fna	60.28157581393848
3300007353_22.fna	43.51754693771228
3300014958_10.fna	59.06825562313708
3300006498_11.fna	53.759037352301156
3300008676_12.fna	54.275260062750995
3300029316_15.fna	52.19918903675922
3300029531_15.fna	40.69543995050389
3300008660_4.fna	30.695601122616782
3300029620_28.fna	42.10976897242358
3300008363_4.fna	67.78687126784423
3300029771_22.fna	49.78873029284005
3300029212_8.fna	38.46299767527947
3300029240_14.fna	43.72108302843164
3300029467_14.fna	43.90009884690156
3300008732_8.fna	39.643479985677374
3300008128_10.fna	39.63225942389171
3300029814_8.fna	46.125681584079594
3300014529_6.fna	43.335057060656
3300029675_17.fna	53.130550746219185
3300029387_17.fna	46.86035926729091
3300008278_5.fna	35.94018607116502
3300029563_21.fna	48.0405531113446
3300014293_8.fna	51.024275559914386
3300029718_38.fna	61.28443900746675
3300029723_16.fna	53.71876493703045
3300029104_16.fna	59.897719809015804
3300008155_27.fna	46.42828843596708
3300014790_8.fna	41.4709497935909
3300029608_20.fna	51.49407385898688
3300029435_20.fna	58.32615409957583
3300029212_20.fna	41.765090302953844
3300029339_16.fna	55.47052279329313
3300029307_10.fna	41.546704257202585
3300029520_10.fna	56.11720040807574
3300008571_21.fna	56.939102468915145
3300029845_26.fna	51.448241248295
3300029886_10.fna	50.82683241683097
3300029372_6.fna	45.128059311190306
3300029099_4.fna	42.21678564904707
3300014552_9.fna	42.67281694626685
3300007800_11.fna	57.66484388581104
3300029688_27.fna	46.03020845521111
3300029476_11.fna	43.72732398932244
3300006461_6.fna	46.93615657377902
3300008273_1.fna	40.95846130201785
3300029760_27.fna	58.43419531012025
3300029435_8.fna	44.0486917695258
3300014522_2.fna	45.156635505205884
3300006292_31.fna	25.359819310696768
3300029355_24.fna	53.7679818122938
3300029508_18.fna	47.81002644921956
3300029459_12.fna	59.54005945723997
3300008139_15.fna	47.732647242889925
3300029735_18.fna	60.07415287396114
3300029664_12.fna	50.32687676703017
3300029043_12.fna	55.189428847172536
3300007979_13.fna	44.00544320649297
3300008635_23.fna	35.512828366865804
3300029396_12.fna	52.61725519822089
3300008143_29.fna	60.68835179888509
3300007111_36.fna	42.01677003121021
3300029328_13.fna	59.930773049701166
3300029115_13.fna	46.39325400987527
3300008144_22.fna	40.99031596593375
3300011986_12.fna	56.0478947412139
3300029619_25.fna	37.90915273902041
3300029391_19.fna	44.502878583231684
3300029110_5.fna	37.58341677691225
3300007732_8.fna	31.54150943579776
3300029032_2.fna	50.76039705507215
3300029486_28.fna	45.74362547643725
3300029729_14.fna	58.36669015993494
3300008125_19.fna	57.949642481438005
3300029514_14.fna	43.950309682512035
3300029333_14.fna	35.944022369543006
3300029830_30.fna	45.841881473796064
3300029541_9.fna	42.77603018136607
3300007742_3.fna	43.28651286816271
3300008581_18.fna	59.872701144300514
3300007220_22.fna	65.21482550038523
3300029754_23.fna	45.78985267202226
3300029715_31.fna	62.52481156478348
3300008073_18.fna	55.690016608465676
3300006524_40.fna	41.336247801661926
3300007299_28.fna	52.6263106624838
3300013346_2.fna	61.76409609065239
3300029206_7.fna	43.53509116537694
3300029438_29.fna	61.23700768959769
3300029876_29.fna	60.41493462323332
3300007285_5.fna	32.469447503290304
3300014804_13.fna	56.459883919426424
3300008479_8.fna	41.698459758103304
3300029361_20.fna	51.00274009127289
3300013940_2.fna	47.60987772797639
3300007119_17.fna	36.314998157963736
3300014952_12.fna	59.49934284046454
3300008716_34.fna	38.444161845421995
3300029706_17.fna	56.24577570540789
3300014803_18.fna	42.005348786549824
3300006747_13.fna	58.35015249108015
3300008098_26.fna	39.378340947802414
3300007125_32.fna	57.253639940728405
3300008335_2.fna	57.715687612942105
3300008515_32.fna	42.443864328996725
3300029698_9.fna	49.32455670284494
3300006463_44.fna	41.591017256878956
3300029505_11.fna	39.72085137795746
3300014546_6.fna	56.22231377841585
3300006488_9.fna	43.6540546250558
3300029613_27.fna	49.5552359888718
3300029122_7.fna	45.150363328936216
3300029738_11.fna	58.106922440849004
3300029234_5.fna	50.77225229699734
3300029421_7.fna	45.03878003662635
3300029578_26.fna	49.61950932863229
3300029745_26.fna	38.428919495472904
3300029886_8.fna	57.85457962528084
3300007047_4.fna	33.670135527589544
3300008636_2.fna	37.5543113319635
3300029665_9.fna	62.69836916335092
3300029490_26.fna	43.90275876381282
3300008714_5.fna	39.44680084808571
3300011970_4.fna	47.487649086959586
3300008101_7.fna	48.57922570665341
3300008506_14.fna	51.34188518617052
3300014815_16.fna	55.32094546547962
3300029710_19.fna	37.758923168537414
3300029594_13.fna	43.005121201775346
3300007796_18.fna	49.25437041392494
3300029783_8.fna	43.351124418669215
3300008493_23.fna	39.03270077482768
3300008161_23.fna	53.3409181085412
3300007791_13.fna	49.058806067180335
3300029593_18.fna	59.80198151636292
3300008660_3.fna	28.19460800356645
3300029633_8.fna	42.288396545901705
3300029815_36.fna	43.01069956032415
3300029531_12.fna	48.54407146846018
3300029316_12.fna	44.533298615878714
3300006498_16.fna	42.74564198910207
3300008676_15.fna	58.97182282210418
3300014963_39.fna	36.71879988812684
3300009343_10.fna	61.254501294194
3300029588_18.fna	42.94158921883346
3300029195_13.fna	38.93049406376255
3300008436_22.fna	39.12009436669111
3300014754_9.fna	42.13040825887516
3300006246_1.fna	40.67291547039296
3300029536_19.fna	60.95302415284034
3300029467_13.fna	47.327318084974955
3300029240_13.fna	55.472949962626195
3300008363_3.fna	65.50985000438757
3300029387_10.fna	43.62108862309167
3300008278_2.fna	40.785280502128614
3300029675_10.fna	58.66868254981896
3300008734_39.fna	30.09384273791301
3300006525_29.fna	47.879207909724514
3300029728_9.fna	49.32925289601032
3300006253_23.fna	55.81615814230523
3300029435_27.fna	53.3309450678458
3300008155_20.fna	59.68387733664217
3300029723_11.fna	48.58551155937442
3300014949_12.fna	45.177828332712636
3300007524_32.fna	45.70181735608019
3300008534_8.fna	57.94873785331097
3300029886_17.fna	59.956244658264545
3300007714_2.fna	44.68158529499798
3300007648_38.fna	43.09110895266742
3300029520_17.fna	44.217980232386
3300029307_17.fna	58.11400938838413
3300011914_7.fna	40.58469232396298
3300029517_8.fna	29.102173365981088
3300029292_20.fna	53.654161275516664
3300008351_1.fna	34.231076844024926
3300008273_6.fna	38.60960223166386
3300029760_20.fna	50.504087407202725
3300006566_18.fna	40.082838206258636
3300029476_16.fna	42.29730822876501
3300029251_16.fna	59.016701833780175
3300008083_5.fna	57.64012000807009
3300008639_43.fna	60.28705149367886
3300007979_14.fna	57.7952975633956
3300029043_15.fna	50.41464802584842
3300029664_15.fna	59.62529098332987
3300008523_12.fna	58.68717721186805
3300008680_49.fna	46.882851711710636
3300029459_15.fna	29.362574217575286
3300029355_23.fna	44.19719899366644
3300029572_23.fna	46.988741913281565
3300006458_7.fna	40.942163389270114
3300008144_25.fna	57.83038202349972
3300029619_22.fna	49.711092849703306
3300011986_15.fna	37.90462912850165
3300029732_14.fna	60.05198757370189
3300029328_14.fna	55.92925491121468
3300029575_28.fna	42.59385575989716
3300008512_5.fna	45.77251733365786
3300029871_25.fna	42.307490862084336
3300029790_19.fna	36.04042077414151
3300029445_19.fna	44.00862003775399
3300008504_30.fna	28.760149403373525
3300029463_9.fna	36.96140725669322
3300006259_21.fna	42.13649063112379
3300029678_19.fna	59.27592382616081
3300029032_5.fna	48.29171472174652
3300029729_13.fna	46.30301686574354
3300029324_7.fna	29.133275249417828
3300007313_8.fna	43.90207321762779
3300029058_12.fna	42.70634229507233
3300029715_36.fna	54.050015892051576
3300008133_2.fna	44.64278728699464
3300007119_10.fna	61.18790761824941
3300007208_9.fna	43.305027092756696
3300029361_27.fna	50.18144869458377
3300011344_1.fna	60.050576971655246
3300007659_5.fna	39.548194731538274
3300014804_14.fna	52.735563072644474
3300007285_2.fna	30.194421693661166
3300029650_11.fna	38.46697650760678
3300029086_8.fna	55.2290367885731
3300008098_21.fna	37.39306626511641
3300007125_35.fna	48.18744629368754
3300011986_7.fna	36.077399255124305
3300029784_34.fna	41.97358918409802
3300007786_2.fna	33.36558102539841
3300029410_26.fna	37.11698503381578
3300029621_41.fna	54.24364448590141
3300006747_14.fna	41.57170525447821
3300029121_10.fna	55.663479824092235
3300029587_32.fna	36.38210551420546
3300029000_7.fna	57.92142727404295
3300029613_20.fna	55.70950205903977
3300029860_20.fna	46.51304405060926
3300029244_9.fna	41.875704304510286
3300008515_35.fna	42.84714597685895
3300008335_5.fna	40.72225430770211
3300008520_7.fna	43.373917595651044
3300008133_10.fna	42.22679185525065
3300029490_21.fna	41.752921245544314
3300008714_10.fna	40.30531743578899
3300007993_7.fna	37.650617152053655
3300007047_3.fna	30.70513203432801
3300029786_17.fna	59.62593125830939
3300029578_21.fna	59.77195511575131
3300029503_7.fna	50.13959862351758
3300008268_53.fna	46.461007863960205
3300029594_14.fna	43.51768606569324
3300008138_6.fna	49.19943095219427
3300008506_13.fna	41.46483596203076
3300029848_28.fna	44.99566594553828
3300029557_22.fna	37.28418329509576
3300008746_24.fna	50.51233453650609
3300029717_15.fna	48.13421868071244
3300029130_15.fna	44.51677221430654
3300029842_9.fna	43.44917116349625
3300029795_31.fna	54.647493823765956
3300029377_29.fna	59.953596752822754
3300029089_10.fna	53.42323699368565
3300014293_15.fna	38.47703415880985
3300007124_27.fna	47.82237030229914
3300014761_15.fna	27.188347776094286
3300013197_1.fna	60.0243314133865
3300009381_7.fna	36.6521988358771
3300008130_21.fna	36.806756293288814
3300008717_21.fna	44.61067113893062
3300006739_4.fna	48.86000179279487
3300029360_35.fna	48.19690538193977
3300029037_11.fna	46.36155826150627
3300014946_6.fna	47.196517119209005
3300029185_8.fna	35.937063605363306
3300014963_45.fna	37.25687776972128
3300029374_18.fna	59.73415894267682
3300029553_18.fna	61.202187623947665
3300006321_5.fna	36.47264306058639
3300029402_12.fna	51.178023488508416
3300006568_20.fna	37.57656259656305
3300007713_8.fna	27.300851090236712
3300029718_43.fna	54.240122815607904
3300029714_24.fna	52.98968758205117
3300008490_15.fna	56.24992705115655
3300008745_15.fna	40.71649108822237
3300007054_6.fna	29.82343988738133
3300029405_19.fna	53.44767630991508
3300029554_13.fna	44.95086185079999
3300007641_4.fna	43.31255600110319
3300007980_2.fna	63.734923326283486
3300028959_7.fna	42.96723479081455
3300007107_43.fna	36.553875751094495
3300029681_13.fna	58.100460270306
3300013958_4.fna	50.72291747359462
3300008734_45.fna	37.765312673020006
3300007210_8.fna	55.570252909173725
3300007925_18.fna	30.90509430673466
3300029482_15.fna	33.119607186737035
3300029098_15.fna	45.009473119468964
3300007296_7.fna	38.6842793420411
3300029441_23.fna	59.48889147397971
3300029794_23.fna	43.989358285422036
3300008541_18.fna	39.33315879863301
3300007795_7.fna	39.30110542814717
3300007966_29.fna	41.889830197420864
3300008077_25.fna	45.72671891981443
3300008282_8.fna	40.891155957161494
3300008361_13.fna	28.3728785039849
3300029793_28.fna	58.66655344701969
3300029018_6.fna	50.766326500378824
3300029556_30.fna	39.44376745988294
3300012635_1.fna	60.10713133268797
3300028996_5.fna	58.90897530547715
3300029122_21.fna	60.83878003306715
3300008481_10.fna	65.55831436511009
3300007783_20.fna	47.772678185745136
3300029234_17.fna	55.94944606913895
3300029215_5.fna	45.48266395770691
3300007500_21.fna	36.41994335654879
3300029400_7.fna	46.1180234734007
3300006739_12.fna	60.000783049586616
3300008364_9.fna	60.16952967946565
3300029778_16.fna	46.67198595198535
3300007066_4.fna	38.9385270371226
3300029820_20.fna	41.88501059578182
3300029249_20.fna	37.8087583337804
3300014922_2.fna	50.76787324357455
3300029328_9.fna	58.95288849733505
3300014800_5.fna	52.65452828629441
3300007802_7.fna	50.75091050062625
3300029379_11.fna	42.710479912172374
3300029434_35.fna	60.08121982286715
3300029763_11.fna	42.60556968631623
3300014952_9.fna	56.397980198309206
3300029523_26.fna	55.38669237527344
3300008080_17.fna	45.65052638362767
3300029191_7.fna	36.62521049224995
3300029408_10.fna	60.452661803210184
3300029885_26.fna	58.111997359939835
3300007566_11.fna	39.86971542553075
3300029012_10.fna	42.94025239656919
3300008664_21.fna	36.39635198422479
3300029576_19.fna	53.194921764238444
3300029427_13.fna	36.09504235364401
3300029574_6.fna	45.35063497119979
3300013221_1.fna	32.78205469060293
3300029730_8.fna	58.01120475774773
3300008147_14.fna	36.87734898659758
3300029770_37.fna	46.221868367262225
3300011985_24.fna	42.93500234587203
3300029420_18.fna	43.54518428676425
3300007204_7.fna	40.44975622554843
3300029356_12.fna	41.582646829788104
3300008260_3.fna	45.3576223540434
3300008520_23.fna	42.346660340335745
3300029499_12.fna	41.89198052181413
3300008636_15.fna	55.328632849305095
3300029618_30.fna	46.99250554692158
3300029772_14.fna	44.84334715592441
3300008096_19.fna	59.76031721364815
3300006464_34.fna	45.81660025019022
3300012583_1.fna	60.00640921602205
3300029368_14.fna	42.33126278414054
3300008483_5.fna	38.493644833211086
3300029128_23.fna	41.29166463042301
3300008091_12.fna	58.28015700295352
3300029315_23.fna	46.65748718325769
3300029081_2.fna	44.82185323365558
3300006458_11.fna	49.03577393528275
3300011978_14.fna	38.577272942303296
3300014024_10.fna	40.13347593364118
3300014196_8.fna	57.95036921450254
3300029573_31.fna	53.69616608307709
3300029354_31.fna	60.14987806150137
3300029248_7.fna	51.299761469164686
3300029720_20.fna	55.4852488572549
3300008283_11.fna	39.73861683126654
3300008144_3.fna	47.37703594583807
3300029117_8.fna	44.25156990048427
3300029878_16.fna	61.8065489349528
3300029211_16.fna	49.652822221713905
3300029436_16.fna	50.725104627797
3300013406_1.fna	60.09599088525103
3300014573_9.fna	48.26604709348035
3300007297_17.fna	36.813718053514535
3300006250_12.fna	36.805275747092544
3300029488_17.fna	42.31175548556887
3300029045_4.fna	46.67763324651333
3300029650_6.fna	55.26890665225329
3300014037_36.fna	36.621582578343194
3300029414_8.fna	42.41780471999259
3300029525_4.fna	58.3256424696463
3300014754_7.fna	43.14013835063113
3300029853_21.fna	43.89244707791409
3300007897_3.fna	30.89356705862844
3300029536_17.fna	61.608930942845674
3300008100_11.fna	36.985579877265366
3300006498_18.fna	38.66245184333706
3300007940_17.fna	34.961140563075816
3300029776_20.fna	43.04281634399292
3300014792_13.fna	52.177763939141265
3300029360_47.fna	43.99537246502145
3300029633_6.fna	31.848121590828367
3300029026_4.fna	45.339899603307344
3300013166_1.fna	63.56356584799276
3300029247_16.fna	43.82900374791519
3300006501_1.fna	42.65093537314915
3300007971_2.fna	39.41301466244403
3300029380_15.fna	49.981384901346864
3300029759_23.fna	59.659187186616656
3300007853_5.fna	46.67285659425074
3300029672_15.fna	31.240658563717222
3300029092_9.fna	42.99388487390711
3300029718_31.fna	60.315152025022265
3300014108_8.fna	48.685837812401196
3300029435_29.fna	51.74673438839349
3300029343_23.fna	52.16867716318004
3300029564_23.fna	48.008396296138415
3300011990_15.fna	43.46371469335546
3300008734_37.fna	56.5290897978326
3300014970_11.fna	45.31328012781614
3300029103_14.fna	55.078689709152904
3300028990_11.fna	39.562806153141025
3300029519_14.fna	56.23063178490524
3300029215_22.fna	53.717296191920994
3300029432_22.fna	46.86377769661238
3300008622_4.fna	45.52386123542054
3300029842_24.fna	50.034218035507486
3300008537_31.fna	41.9668987032815
3300029251_18.fna	51.505467759763015
3300029527_12.fna	56.63859731066757
3300008700_3.fna	40.36350898111956
3300013242_1.fna	63.40972523971882
3300014824_33.fna	38.904562394663756
3300029382_36.fna	61.512622586255425
3300008273_8.fna	42.119483465414575
3300029220_3.fna	46.92143573508874
3300029307_19.fna	54.28457996398647
3300029520_19.fna	53.415075463332265
3300011914_9.fna	39.423589834174834
3300007105_12.fna	44.23332240075924
3300029256_13.fna	42.216647532579074
3300008534_6.fna	43.38660472474535
3300029295_25.fna	50.49612832352389
3300029767_25.fna	47.09611012994408
3300008524_17.fna	37.30443793828539
3300008269_33.fna	40.2195934330032
3300007138_8.fna	42.54289719516074
3300029575_26.fna	41.29794463163463
3300029391_10.fna	45.76711531333044
3300029856_8.fna	43.44202882495301
3300014941_2.fna	45.45479674972628
3300007317_11.fna	57.71425471307641
3300012639_1.fna	33.00581084787515
3300029709_34.fna	46.386888267699675
3300008680_47.fna	34.01273275573213
3300008472_16.fna	45.62720301229357
3300006462_23.fna	60.93205443288356
3300029508_11.fna	48.247105701436936
3300029245_35.fna	56.69938596619167
3300028967_5.fna	38.30269656888544
3300008739_5.fna	39.15121695291819
3300007194_10.fna	55.95213602537058
3300008143_20.fna	40.672466424722636
3300008725_32.fna	41.49135354872862
3300008073_11.fna	46.63877414020396
3300029605_20.fna	42.430299978206236
3300013753_17.fna	39.397653562529634
3300029324_9.fna	57.23199060359988
3300029839_8.fna	56.49805924075818
3300029876_20.fna	40.93197785091824
3300029438_20.fna	60.64182895426361
3300007299_21.fna	30.324916846611565
3300029334_16.fna	56.29307259056947
3300029513_16.fna	58.91755934031245
3300008125_10.fna	55.91794690133492
3300029486_21.fna	50.523703264206176
3300029678_17.fna	34.08530882266119
3300029135_33.fna	62.12377768661646
3300029712_33.fna	54.01268141154465
3300029790_17.fna	43.00072415136161
3300029445_17.fna	47.359218352077434
3300029582_14.fna	45.183115863904646
3300008058_6.fna	43.447493125667094
3300007208_23.fna	45.36706587244828
3300014798_11.fna	47.70150528650054
3300014709_5.fna	55.71739408776269
3300029870_5.fna	43.450175102715875
3300029086_6.fna	48.39746948203958
3300029198_14.fna	41.80613350554177
3300011986_9.fna	57.82222590388423
3300029541_22.fna	40.76034140570769
3300006349_1.fna	46.913591881268154
3300014955_10.fna	55.753535109600946
3300007976_30.fna	56.12909101159165
3300029126_15.fna	33.94845664531756
3300008520_51.fna	46.91731694400217
3300029361_29.fna	54.718230463306796
3300014917_4.fna	43.313076868588865
3300011976_22.fna	30.59075305838757
3300029859_23.fna	59.73815700380673
3300029417_23.fna	42.50100378294685
3300029230_23.fna	53.66042347559438
3300029325_13.fna	50.09028063676604
3300014536_4.fna	55.46398352749912
3300029502_13.fna	43.020504158684105
3300029049_19.fna	35.5410796440454
3300029118_13.fna	52.03281944421833
3300029070_2.fna	43.279660113122894
3300029614_25.fna	53.52809621539079
3300007360_24.fna	53.25315644869573
3300029244_7.fna	48.93192471073386
3300029451_5.fna	42.08788520314897
3300029358_24.fna	51.97663457674644
3300007120_13.fna	56.08948045129347
3300029454_12.fna	56.98089465645923
3300006319_20.fna	41.831059803703916
3300008134_15.fna	37.71156623928293
3300029738_18.fna	56.42664214839475
3300012572_1.fna	59.8554109501846
3300029669_12.fna	51.60936645281446
3300029000_9.fna	60.22450202688366
3300029742_24.fna	48.37006750633339
3300029336_35.fna	26.18066297937924
3300029593_11.fna	47.36132659852401
3300006260_22.fna	57.760723667420876
3300029447_34.fna	54.541831929999
3300007318_2.fna	40.68720626962824
3300029848_26.fna	53.449216040292036
3300007805_3.fna	46.79288007593633
3300008138_8.fna	37.82614836858845
3300029710_10.fna	43.44630593038978
3300029049_4.fna	43.37543656867842
3300029741_15.fna	58.38600443158647
3300029494_15.fna	42.67783500486061
3300014946_8.fna	37.4419735195685
3300007977_22.fna	57.76367273283991
3300029819_23.fna	39.83736273740413
3300014766_10.fna	56.63907027728903
3300029782_23.fna	56.564021555595176
3300008406_12.fna	39.002879340137966
3300029858_31.fna	60.02780268382547
3300009381_9.fna	63.09379527637833
3300029617_14.fna	55.32312635994825
3300007934_1.fna	42.70046513698173
3300029178_6.fna	44.855856090303945
3300028964_12.fna	45.406276073203514
3300007527_3.fna	47.28623066998836
3300029713_21.fna	54.35099936306671
3300029134_21.fna	45.43633900746687
3300029227_9.fna	43.364331494929225
3300008742_10.fna	40.76596193945153
3300007925_16.fna	47.259256860157244
3300007210_6.fna	40.56511308828543
3300008454_26.fna	66.49422143941742
3300029560_7.fna	57.836262997705525
3300029590_20.fna	47.38696821563892
3300029553_16.fna	56.17825617402098
3300029439_32.fna	49.55555040119848
3300007713_6.fna	38.261305995257416
3300029686_16.fna	41.776650173605795
3300029478_20.fna	45.64754925610217
3300008282_6.fna	46.060055013847865
3300008497_4.fna	43.03542208151436
3300029793_26.fna	56.32332142637531
3300029018_8.fna	42.985742010279274
3300029389_26.fna	48.44484441655846
3300007976_8.fna	36.448423191107246
3300007795_9.fna	38.75533124282581
3300029485_10.fna	41.59771071587865
3300029684_35.fna	62.29430676403683
3300029337_27.fna	53.28905032874248
3300008541_16.fna	56.73408081294063
3300029875_11.fna	37.48067421428922
3300029068_3.fna	43.9520262260259
3300029021_11.fna	58.89551589437969
3300029606_11.fna	59.882994166039474
3300008747_38.fna	42.58233199383225
3300029362_18.fna	43.36563346279897
3300029414_12.fna	56.10685358724683
3300029690_18.fna	58.6342193853339
3300029400_9.fna	45.26072631881591
3300029702_24.fna	50.719203130903814
3300008639_31.fna	39.87350488558975
3300029778_18.fna	47.731118825407755
3300007300_3.fna	40.61586391957372
3300008571_5.fna	48.613151228073114
3300029234_19.fna	45.15250566895738
3300029542_13.fna	62.39569053716261
3300006742_5.fna	34.1991200013327
3300007320_24.fna	39.533579463519445
3300029552_5.fna	43.44970702754109
3300029764_14.fna	51.047724356906556
3300007210_15.fna	60.77484214016407
3300007991_15.fna	48.90585994818058
3300007950_5.fna	38.649732600140986
3300029191_9.fna	44.09195800615889
3300029523_28.fna	52.08772374313983
3300008080_19.fna	29.71325012822705
3300029559_14.fna	55.835277886086196
3300008748_12.fna	36.878131639644145
3300007093_14.fna	56.69341313543546
3300029524_23.fna	40.873417543648834
3300029303_23.fna	48.13662529732451
3300008575_12.fna	48.93606717953797
3300007802_9.fna	47.451872611042475
3300029342_31.fna	54.69309272141582
3300012310_2.fna	52.484050469053514
3300007994_3.fna	38.40834597160443
3300029111_20.fna	58.34673622125297
3300029736_20.fna	56.621851905583696
3300008140_11.fna	56.88855339294372
3300011348_1.fna	60.13116229790929
3300008599_27.fna	61.75154226734354
3300029207_16.fna	62.038267563803
3300029420_16.fna	59.8226140936149
3300006317_18.fna	38.80016790897063
3300006461_12.fna	43.57766079374354
3300029125_4.fna	44.23043005629915
3300029730_6.fna	49.33038970560338
3300007314_20.fna	37.05819370038261
3300029770_39.fna	45.64742336204047
3300014551_12.fna	44.462804110725095
3300029392_21.fna	47.115720798760314
3300029007_3.fna	46.81580632672978
3300029788_21.fna	44.98980175126718
3300008405_4.fna	40.27667876918954
3300007969_3.fna	46.46104680390662
3300029576_17.fna	43.51004258132255
3300007125_47.fna	24.153666948810645
3300014541_5.fna	47.59460956080437
3300029574_8.fna	37.41781296776562
3300007356_5.fna	46.140696742866375
3300007980_10.fna	39.13539363190772
3300029248_9.fna	43.260433755522925
3300029548_11.fna	42.938146689444416
3300014196_6.fna	56.53864645063993
3300008142_32.fna	46.2779823106092
3300029619_5.fna	50.62576018162163
3300008634_38.fna	39.54506827234738
3300008268_21.fna	47.3426170525367
3300008096_17.fna	47.79602983548604
3300029850_10.fna	48.34610133155816
3300008672_21.fna	48.09010765614336
3300029708_26.fna	60.69442966588636
3300007497_4.fna	50.96526552106116
3300029560_19.fna	50.178641061118
3300029431_13.fna	52.94903984514426
3300029414_6.fna	38.3779369102453
3300029488_19.fna	42.00273459386681
3300014747_2.fna	50.63868157145084
3300029436_18.fna	42.12455009925225
3300029211_18.fna	53.55153181632545
